person_id,degree,degree_centrality,betweenness,closeness,eigenvector,clustering_coef,core_number,load_centrality,betweenness_norm,ego_density,ego_nodes,participation_coef,cross_community_edges,within_module_z,incident_count,crime_diversity,avg_severity,coordinator_interactions,broker_interactions,enabler_interactions,peripheral_interactions,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,is_bridge,incident_bridges,constraint,predicted_role,mo_importance_score
10,1,0.002506265664160401,0.0,0.17691287041132242,0.0004956397553272734,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,5,4,2.0,0,3,0,2,0.188692,-0.2519699,-0.036473937,0.32063994,0.33574328,-0.29605466,-0.017610442,-0.50094086,0.11722689,0.39637592,-0.014034725,-0.041293178,0.03628863,0.11840378,0.02397083,0.3840722,-0.21700047,0.32168287,0.27799222,0.062523656,0.77737,0.5428769,-0.4543634,0.05697615,-0.2599558,-0.62071055,-0.6158264,0.062480677,0.4329261,-0.33921582,0.1598947,0.26146796,-0.2885202,0.05914705,-0.11650308,0.49352512,0.53818506,0.40579656,0.2810467,0.46255845,-0.33442235,0.4172979,-0.22855525,-0.49134207,-0.024014447,-0.19083615,-0.11832672,0.30262995,0.20410563,0.13467376,0.5231332,-0.48359138,0.567666,-0.10232673,0.027041126,-0.11715085,-0.198529,-0.15358028,-0.826807,0.60107857,-0.35547158,0.09846951,0.011226303,0.120876394,-0.11246498,0.28087226,0.23746514,0.14454149,-0.55938333,-0.27167326,0.023319783,-0.06476277,-0.25686622,0.017713211,0.28151074,0.12764281,0.02720334,-0.12905435,0.20581661,-0.020697176,0.22069778,-0.22447242,-0.36054486,0.32833278,-0.1237871,0.15429753,0.0041583343,0.05474231,0.7877476,0.18752056,0.37632522,0.47853652,0.044716593,0.046101697,0.29489335,-0.05289225,0.39630875,-0.12816365,-0.28590485,0.14659737,0.278125,0.25865206,-0.57934,-0.12443913,0.3568193,-0.2006522,0.32702905,0.04419281,0.16301835,-0.1714066,0.10330069,0.2537171,-0.0447521,-0.57432795,0.069578834,0.3403579,-0.36796513,-0.03516088,0.01595816,-0.25961676,-0.5475694,-0.3182652,0.5810398,-0.18375003,-0.3823635,0.19227688,-0.24282672,-0.37205026,1,1,0,Peripheral,0.017577641762941246
11,3,0.007518796992481203,0.0001637855765304153,0.21091690264622595,0.00474890582464726,0.0,2,0.0004614463993596498,13.004738562091504,0.5,4,0.0,0,-0.4634321800078576,8,7,2.625,0,1,2,5,-0.3233667,-0.050146125,-0.19487815,0.14490913,0.032624338,-0.19852841,-0.43338364,0.13710801,0.2301947,0.36292082,-0.37378472,-0.03775466,-0.08887039,-0.39836013,0.04058652,0.42257473,-0.52456087,-0.36509576,-0.0242438,0.44267812,0.27345446,-0.23572904,0.18396464,-0.096323,-0.3031345,-0.16682687,0.34123728,-0.2451984,-0.5443178,-0.16668685,0.21181445,-0.1093088,0.281827,0.14425232,-0.25618967,0.1830653,0.15925947,-0.32711226,0.09702697,0.007910153,0.37055326,-0.051510897,-0.15755764,0.09973614,0.12781094,-0.44923162,-0.077295996,-0.17716864,-0.10367903,-0.17516486,-0.3189247,-0.09664258,-0.26867324,-0.32568985,-0.26561832,-0.14426029,-0.18101075,-0.14962098,-0.43567646,0.3325105,-0.15949199,-0.20696591,0.168935,-0.069374375,-0.0881738,-0.059929386,0.014829819,0.14363584,-0.30573398,0.008428576,0.02925294,-0.30757666,-0.2757894,-0.23252355,-0.30923185,-0.13733152,-0.45218685,-0.01975749,0.16902322,0.0014809065,-0.011464866,-0.09909165,0.09702146,0.31634882,-0.21287225,0.19659531,-0.09933788,0.038661055,0.4837514,-0.008974112,-0.03521121,-0.072386056,0.09567262,-0.16574857,0.19362879,0.026337536,-0.48488867,-0.49372375,0.035273656,-0.42485026,0.12763338,-0.22825281,-0.015715847,-0.34669387,-0.30536643,-0.33203676,0.049794517,-0.39230835,0.40113413,-0.12296675,-0.08721505,-0.016244693,-0.020548392,-0.6203721,0.13470249,-0.56368864,-0.101034746,0.19483781,0.0793793,-0.5384331,-0.62402105,0.009224818,0.13486622,0.08535167,-0.6651478,-0.07756239,0.24903026,-0.29743108,0,0,0,Peripheral,0.01265810555090423
12,13,0.03258145363408521,0.004107637420842376,0.2783307884106152,0.1167235850862521,0.07692307692307693,10,0.0032172347355704607,326.1505188523054,0.2087912087912088,14,0.0,0,0.8649402325146652,11,7,2.727272727272727,1,7,3,0,-0.008311209,0.07661033,-0.13614438,0.18835807,0.13448673,0.12010326,-0.20740245,0.11089006,-0.058753386,0.061558906,0.009940918,-0.036373466,-0.06810224,-0.30431214,0.21191065,0.023298457,-0.29816148,-0.007171275,0.07990788,0.20002292,-0.0042520263,-0.039272867,0.2111882,-0.08193264,-0.15023233,-0.07481645,0.13770023,-0.15082422,-0.09301826,0.025204051,0.045698706,-0.069837876,0.004391629,0.24987748,-0.15180278,0.2497193,0.22206405,-0.09582263,0.22308074,0.11893986,0.045261826,0.26138654,-0.21933448,-0.18392648,0.09948916,-0.0848037,-0.09654461,-0.013371954,-0.046162948,-0.053344674,0.02956056,-0.031009799,0.035934832,0.14209966,-0.062557265,0.115110844,-0.13847528,-0.09146414,-0.37346664,0.028710324,-0.21744929,-0.072223045,0.15230767,0.18092825,0.016844165,0.19590573,-0.07268483,-0.08228716,-0.08821313,-0.024477093,-0.043948453,-0.33378813,-0.12127752,0.07994543,0.042275913,-0.10702775,-0.1315914,0.081605166,0.033750005,0.09587641,0.056011476,-0.124569856,-0.018860986,0.10354314,-0.12918906,-0.014142085,0.13085572,-0.07236249,0.24669208,-0.09979951,-0.011709632,0.17373125,0.26672238,-0.094198935,0.11000191,0.14333083,0.0020176922,-0.11923459,0.032047346,-0.37321338,-0.029059205,0.0018549946,-0.24593338,-0.124700695,0.0997627,-0.13448137,0.008866801,-0.089872,0.1904837,-0.036918424,-0.10399387,0.002464401,-0.005415574,-0.23166469,0.21333063,-0.09777596,0.010668146,0.09992679,0.018357458,-0.019338334,-0.31590235,-0.003459668,0.38988385,0.024499794,-0.28735095,-0.057797104,0.122792535,-0.08811532,0,0,0,Broker,0.88314638368242
13,3,0.007518796992481203,0.0004203315761104706,0.212573318112034,0.005502734552969333,0.0,2,0.000656160635332812,33.37474747474747,0.5,4,0.0,0,-0.4634321800078576,10,7,1.9,0,1,2,7,0.07390226,-0.00502927,-0.2713735,0.40641007,0.21773778,0.21393003,-0.11678752,-0.19994767,0.14397462,0.43831837,-0.24643897,-0.18853258,0.1413692,-0.08919447,-0.00023564363,0.37237814,-0.30341342,-0.061911646,0.2502596,0.4673963,0.09666787,0.430175,-0.12579285,0.31599414,-0.0024544604,-0.29577124,-0.40223747,-0.35630763,0.2671678,-0.24239649,0.002539548,0.04246951,0.015819525,0.008847061,-0.0034437247,0.11687225,0.34266433,0.09818307,0.18901847,0.33993804,-0.40961096,0.23257583,-0.34800795,-0.35115018,-0.020223185,-0.19469011,-0.017335217,-0.2923175,-0.16583265,0.16678202,0.6451665,-0.7258426,0.17006554,-0.4308871,0.10993442,-0.077860475,-0.25877377,-0.13769859,-0.50540566,0.39021432,-0.11549132,0.08435564,-0.15358144,0.22990836,0.010852056,0.17586215,0.14222376,0.2509539,-0.10717744,0.05179274,0.06820707,0.0776211,-0.05067045,-0.02417243,0.3914573,-0.045784883,-0.19287153,-0.08688652,-0.051877297,-0.13098928,-0.09351584,-0.41521442,-0.031447973,-0.06947454,0.45177317,-0.08817729,-0.07413843,0.44553027,0.49734664,0.29469067,0.35500115,0.15674582,0.18093772,0.16472262,0.5666793,0.05962886,0.2491747,0.14206746,-0.13114113,-0.36260587,0.20016675,0.35510018,-0.47486293,-0.093768485,0.4330511,-0.08333909,0.2545626,0.25880426,0.49646118,-0.20241222,0.08686437,0.13936517,0.08716348,-0.5487083,0.07367993,0.04913988,-0.3846235,-0.21070026,0.5292914,-0.38998514,-0.45984226,0.026490763,0.3750129,-0.21988373,-0.443039,0.12439116,-0.07988165,-0.14758854,0,0,0,Peripheral,0.012840029839380698
14,13,0.03258145363408521,0.01723797896590271,0.27856949406105314,0.1129182635586905,0.038461538461538464,10,0.01608125877352813,1368.712767871641,0.17582417582417584,14,0.0,0,0.8649402325146652,18,8,2.9444444444444446,3,13,2,0,-0.023268923,0.27184564,0.018428288,0.29666898,0.09819251,0.37015286,-0.010537382,-0.15746252,0.08991282,0.08766974,0.14762844,0.17629287,-0.07470205,-0.20706005,0.39066076,0.044338696,-0.4837721,-0.11537673,0.12610522,0.23649462,0.092803575,0.05657148,0.25831512,0.066485435,-0.22268806,-0.07586451,0.028161049,-0.16338255,-0.116230495,-0.061262444,0.19415225,0.004905719,-0.13165347,0.0076531013,0.020705706,0.0027447804,0.12518702,0.012902115,0.27485177,0.26166672,-0.08311439,0.2564423,-0.15520443,-0.07542124,0.067581445,-0.19594042,-0.17209667,0.028119506,-0.13561957,-0.22083892,0.0049111415,-0.24547434,0.294606,0.051625695,0.0946932,0.089405715,-0.26257634,-0.06482478,-0.17899781,0.21948418,-0.2779497,0.033710755,0.2748915,0.32426852,-0.07845231,0.28018382,-0.15725008,-0.03545231,-0.01847608,-0.101117454,0.13796736,-0.17596076,-0.12785612,0.057389595,0.005321382,-0.4317955,0.025129762,-0.12791826,-0.16937047,0.082279034,-0.05254558,-0.14007093,0.082956254,0.15785815,0.015874617,0.09494667,-0.03906956,-0.094156645,0.19476229,0.058378063,0.14911754,0.15453832,0.24168204,-0.23612949,0.075869635,-0.04081206,-0.10195856,0.06118005,0.21444029,-0.2140745,0.12906028,-0.1111954,-0.22482204,-0.006445465,-0.12121325,-0.048258618,0.19992496,-0.01924739,0.10712042,-0.10090918,0.09390687,-0.0793803,-0.14216016,-0.13276981,-0.12287806,0.0017257843,-0.06171584,-0.06506432,0.09754819,0.009335622,-0.09909759,-0.11233531,0.097409,0.17866616,-0.30604407,0.06767233,-0.11039803,-0.07844422,0,0,0,Peripheral,0.07757884752052754
15,15,0.03759398496240601,0.010169169852871075,0.28693642232790456,0.12796192235319945,0.10476190476190476,10,0.008676129431167875,807.4422554878162,0.21666666666666667,16,0.12888888888888883,1,0.9977774737669175,12,9,2.9166666666666665,5,4,3,0,0.047901895,0.10056822,-0.33102608,0.17041187,0.16402267,0.2513119,0.018662345,0.08136763,-0.043735087,0.17989384,0.17968826,0.06552186,-0.07839739,-0.24256392,0.27064452,0.18141156,-0.33652762,-0.06571611,0.15604015,0.030868815,-0.099389076,0.098665446,0.28677887,-0.17341524,-0.25001752,-0.03300481,0.06096019,-0.06138916,-0.16969578,-0.04246756,0.010188457,0.010401984,0.0024680393,0.18530342,-0.033879768,0.34499943,0.31944832,0.06724109,0.160171,0.12530766,0.053233452,0.10385069,-0.2801838,-0.075906366,0.021086833,-0.0668496,-0.23813888,0.1614425,-0.0653902,-0.14239296,0.19823553,-0.25300542,-0.09620108,-0.0470179,-0.0880899,-0.04052094,0.09779178,-0.053113043,-0.30069607,0.15526912,-0.2503469,-0.09136238,0.08245239,0.27808297,-0.088501096,0.23929776,0.07379721,-0.011731771,-0.15682307,-0.28898236,0.024560142,-0.3809231,-0.20133285,-0.014162872,-0.0121820485,-0.015298792,0.027978914,0.0075932587,-0.091114365,0.17030971,0.05123043,-0.04486833,-0.06506692,0.11499291,-0.05496447,0.087006114,0.08819156,0.040696487,0.02061759,0.044003595,0.17645358,0.25496006,0.07805409,-0.15725249,0.093308926,0.05181303,-0.019097898,0.09437791,0.039735436,-0.14661056,0.047393303,0.035278603,-0.027042145,0.07647537,-0.12628224,-0.21425919,0.1501993,0.064403445,0.14025502,-0.1577463,-0.105079226,-0.12131457,-0.15128727,-0.20714925,0.14727993,-0.114340365,-0.18635589,-0.05710936,-0.06347334,-0.07037548,-0.2095416,-0.057600684,0.020598328,0.11659465,-0.26026917,-0.011376601,0.1826782,0.011020924,0,0,0,Peripheral,0.08503730096495365
16,11,0.02756892230576441,0.013534481851553735,0.2523791997476208,0.05608321896849881,0.10909090909090909,7,0.010501270970025569,1074.6513934952181,0.25757575757575757,12,0.0,0,0.5992657500101607,14,11,2.357142857142857,3,2,5,4,-0.054729402,0.089908175,0.029682936,0.42290363,-0.08008948,0.34200293,0.07924973,-0.17577127,-0.42836902,0.42863536,0.23100281,0.06283968,-0.0038647093,-0.20029163,0.10000229,0.092202544,-0.24615632,-0.04738231,0.15339223,0.17291948,0.15072502,-0.1482939,0.36360478,-0.12727715,-0.07430267,-0.14005472,0.059260625,-0.13608088,-0.0732743,-0.3287219,0.33303294,-0.06344444,-0.1392544,0.3512461,-0.033685356,0.095470145,0.19822733,0.22786708,0.091267146,0.057502013,-0.19954231,0.14917774,-0.24270006,-0.08051922,-0.19835578,-0.17134498,0.026885668,0.07342483,0.13712698,-0.043135703,0.13417432,-0.04785075,0.10428827,0.2656924,-0.067614414,-0.03182221,-0.25695693,-0.104280375,-0.285335,0.27654523,-0.47475967,-0.04526053,0.4043415,0.33716443,0.04397769,0.23531564,0.049359664,0.12066563,-0.27787802,0.026582321,-0.0057804207,-0.022383858,-0.44274083,0.013888378,-0.088636175,-0.4018327,0.092612855,-0.29422474,0.0059879445,0.13209823,0.07505848,-0.059889965,-0.111912996,0.050701737,0.3672337,0.12541635,0.24183697,0.022263356,0.08024174,0.072148725,0.21016094,0.15137045,0.039995715,-0.3532892,0.09284162,-0.08460238,-0.06687196,0.24955907,0.13597359,-0.4134199,0.0947053,-0.06501614,-0.12903146,-0.10960931,-0.23190111,-0.11215248,-0.17681392,-0.13852727,0.3439041,-0.20955499,-0.15163173,0.28719282,0.1487905,-0.0012645804,0.36032897,0.0036757684,-0.20988837,-0.2168317,-0.023158167,-0.29878685,-0.0463891,-0.19614992,0.08933248,0.078090966,-0.2008771,0.13847563,0.35355443,0.353158,1,1,0,Enabler,0.4117528018320616
17,1,0.002506265664160401,0.0,0.17077393799957305,0.00031559671488461913,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,11,7,2.272727272727273,0,1,2,8,0.2656996,0.40477312,-0.21204157,0.32213172,0.047597498,0.33468008,0.22353636,0.20244128,0.119753845,0.3910589,-0.30481946,-0.15647532,-0.12601697,0.26384425,0.21455017,0.307719,-0.89703053,0.067136884,0.21843536,0.3540537,-0.01793427,0.09632619,0.3025532,-0.10533153,-0.15265349,0.09561186,0.09409751,-0.78885996,0.2358659,-0.35511932,0.4182968,-0.30662698,-0.3901822,0.06384781,-0.002921596,0.021860437,0.084733434,0.021540508,0.0013974026,0.10095009,-0.39791113,0.0928106,-0.18784621,-0.2719409,0.38956138,-0.5944987,-0.2972575,-0.24450493,-0.051357623,-0.12146679,0.6149284,-0.5583468,-0.25356376,-0.21918248,0.12465418,-0.19941288,-0.00043480462,0.21922964,-0.3670103,0.4569547,-0.50280476,-0.2706015,0.34669277,0.6622876,0.15448737,-0.113594994,-0.14657351,-0.1570801,0.11989298,0.19209313,-0.02834082,-0.12699269,-0.4958688,0.05984134,0.053656805,-0.4895654,-0.2955471,-0.25186923,0.05862004,-0.297743,-0.1358047,-0.103846334,-0.14013591,-0.12009637,-0.36872765,-0.1548146,0.2616771,0.2962378,0.61930656,-0.06004468,0.3811621,0.33691937,0.63058513,-0.21346882,0.10460433,-0.12034066,-0.18832707,0.19906424,-0.09212492,-0.21050219,-0.0225806,-0.006833646,-0.10513354,-0.056735482,-0.024029696,0.016169494,0.04213159,0.08479538,0.48521212,-0.325971,0.15807985,-0.051653672,0.18313141,-0.008802451,-0.14793862,-0.011465507,-0.6022894,-0.28241,0.36037204,0.0066838088,0.119179815,0.31777126,0.25928736,-0.11735787,-0.59989995,0.1781526,-0.21203294,-0.16362734,1,1,0,Peripheral,0.017549509720902152
18,0,0.0,0.0,0.0,7.590317288714358e-60,0.0,0,0.0,0.0,0.0,1,0.0,0,0.0,16,8,2.5,0,5,5,6,-0.0047673453,-0.0050991783,0.0034038061,-0.0056959772,0.00069931336,-0.0013621356,0.0042425655,-0.0068216324,0.0013724118,-0.004513083,-0.004595224,0.003341429,0.004632148,-0.0016190093,-0.006628613,0.005224826,-1.9622035e-05,0.0066882838,-0.007578073,-0.0044782627,-0.00581891,-0.0040119104,0.004965892,0.0027834298,0.0031199707,-0.006114424,0.0007536588,-0.0038632927,0.0056539653,0.0006463267,8.004531e-05,0.0020947764,0.0035958765,-0.0031009289,0.0035446798,0.0065890206,-0.0010619471,-0.0073513184,-0.0056430353,-0.0008047465,-0.0062275585,0.0072766766,-0.0006105285,0.001937055,-0.001966496,0.0032039406,-0.005764205,0.0049835285,0.0071640424,0.0048841806,0.0027745925,-0.0023442293,-0.003877379,0.0019177143,-0.00085143186,-0.006812728,0.0006749043,0.0029371465,-0.003774058,-0.0010431521,-0.0032913685,0.001935632,-0.0034224717,-0.0051688217,0.0061462596,0.00474401,-0.007296157,0.0037952801,0.0065534357,-0.0018002419,-0.0050335666,0.006334072,-0.00016958266,-0.0052647544,0.004566512,-0.00035648607,-0.0014259256,-0.0053773895,-0.0033026394,0.0070326207,-0.005328616,0.0020312434,0.007367622,-0.004081092,0.004838868,-0.006337193,-0.0048643546,-0.00014655106,-0.0011803219,0.0058415895,0.006767432,0.0048651285,0.0062129125,-0.004899062,0.002360967,-0.002394354,-0.0018797088,-0.000894757,-0.002145186,-0.0057281246,0.0027963007,0.001564797,-0.0014930647,0.0028300798,0.00379131,-0.001739868,-0.0038414374,0.002212138,-0.0015009092,0.0049773613,0.0038281353,-0.002980614,0.0073917257,-0.0071101096,-0.0047538597,0.0050042225,0.0004132716,0.0024103858,0.0060990416,0.0057472307,0.006761927,-0.0012890855,0.00063876715,0.0069720317,-0.0038322248,-0.005999594,-0.005342692,0.0050557097,0,0,0,Peripheral,0.0
19,11,0.02756892230576441,0.03261474441628834,0.2673350041771094,0.05911931082133984,0.14545454545454545,6,0.018392524251629763,2589.64332139771,0.2878787878787879,12,0.0,0,0.5992657500101607,22,9,1.8636363636363635,1,1,14,6,-0.06887403,0.29882687,-0.14792246,0.049662452,0.15412755,0.34024596,-0.08050276,-0.009703503,0.2090632,0.23673625,-0.054492965,-0.0066035115,-0.2559594,-0.26526216,0.3726572,0.06552455,-0.004024738,0.12508808,0.25792092,0.23179854,-0.080563605,-0.13094802,-0.023915056,-0.33221495,-0.1463337,-0.1846401,-0.02348001,-0.16958877,0.085092805,-0.4179739,-0.12543161,-0.033293717,-0.087789394,0.16352282,-0.3902109,0.13856436,0.14243588,-0.14099076,0.285193,0.20862143,-0.05355968,0.27032095,-0.039466377,-0.30847013,0.003146224,-0.11971511,0.046940237,0.34552172,0.009472945,-0.26668906,0.12857936,-0.39619267,0.16567692,0.35066733,-0.19348505,0.24560887,0.20861867,-0.14409,-0.15085801,0.27731347,-0.16538827,-0.03989976,0.19825698,0.12543203,0.09039227,-0.0024498873,0.10897668,-0.012039639,0.04373942,-0.24584702,-0.31756997,-0.4021654,0.008562006,-0.16000716,-0.14805897,-0.31315303,0.012183972,0.014579892,0.18656684,-0.20101309,-0.15954885,-0.2805751,-1.2970263e-06,0.21876965,0.031001875,0.060927585,-0.026438829,0.04007333,0.1303905,0.12634405,0.2132291,-0.15409942,0.34622568,-0.07009991,0.2709113,0.2821345,0.12414448,-0.16732255,-0.025055546,-0.3510792,0.14974655,-0.0009841656,-0.07730114,-0.09428376,-0.23932245,0.05143027,-0.035117757,0.07850209,0.42031538,-0.24355243,0.09135922,-0.22612582,-0.026999494,-0.28788722,0.1962888,0.25967297,-0.038987488,-0.12546173,0.17414021,0.37858355,-0.28268322,0.06783842,0.32154083,0.34486648,-0.34117028,-0.25481778,0.056492586,0.017387677,0,0,0,Peripheral,0.056766718023054004
20,8,0.020050125313283207,0.004230129923365751,0.2586083041999904,0.030857816240440598,0.07142857142857142,3,0.009756204548611496,335.876546045164,0.2777777777777778,9,0.0,0,0.20075402625340386,17,10,2.3529411764705883,3,2,7,5,0.22848265,0.08897479,0.057553146,0.31144553,0.13365541,-0.023683872,-0.23642693,0.08076063,0.02916763,-0.024861582,-0.094460085,-0.124282636,-0.21617809,-0.2860823,0.27554908,0.38416848,-0.30782625,-0.26160896,-0.07663974,0.24428803,0.09760641,-0.17942461,-0.060052752,-0.2012848,-0.44447604,-0.18120769,0.31152734,-0.2102165,-0.33418116,-0.34952474,0.34009933,-0.007510476,0.31541336,-0.20399325,-0.27544847,0.07320957,0.13575995,-0.12387525,-0.03458228,0.08848288,0.14470047,0.037093736,-0.4156753,-0.12527005,0.09850025,-0.43203372,0.011495016,0.062416025,-0.24393408,-0.20165655,-0.13983674,-0.060989827,-0.3355865,-0.12480336,-0.2426469,-0.050291087,-0.028733583,-0.3919252,-0.44731236,0.45102087,0.029537309,-0.04909722,0.12387938,0.1623228,-0.306056,0.10927265,-0.19478472,0.16352855,-0.31390747,-0.01922847,0.109039746,0.00814682,-0.22479728,-0.12949009,-0.06663295,-0.26863956,-0.028272137,0.113700345,0.1920527,-0.20981929,0.035623714,-0.31690753,-0.13854516,0.3678678,-0.1760053,0.2776809,-0.010126317,0.12710501,0.19377932,0.103605315,0.07882503,-0.118781395,-0.11013674,-0.032331876,0.023855293,-0.14778683,-0.5232776,-0.21566227,-0.20539086,-0.34694278,-0.01420009,-0.1649259,-0.026286412,-0.1931092,0.0032618912,-0.52336216,0.2988701,-0.25186783,0.3213771,-0.264293,-0.035250023,-0.29474214,-0.03258049,-0.54926133,0.13194968,-0.25825444,0.13030185,0.009724246,0.09800384,-0.11633354,-0.29732552,0.15153454,0.099720046,0.22683232,-0.64680135,-0.013659306,0.23514774,-0.14414413,0,0,0,Peripheral,0.030254407151496635
21,2,0.005012531328320802,0.0002556642863440007,0.21341132068014979,0.006883959624953345,0.0,2,0.0001660873288749512,20.3,0.6666666666666666,3,0.0,0,-0.5962694212601098,8,5,1.75,0,0,4,4,-0.05994272,0.5029602,0.017459422,0.4663181,0.549817,0.19997692,0.0068402532,-0.22203273,0.1338275,0.06715954,0.12393971,0.06491312,-0.20401582,-0.06605877,0.047822587,0.0033169235,-0.05558167,-0.037509542,0.12895776,0.12654546,-0.25033262,-0.078232355,0.16725712,-0.20246503,-0.21492566,0.32207277,0.096435495,-0.29749244,0.16580732,-0.5076728,0.3596916,-0.2915957,0.047520507,0.2939432,-0.060122363,0.18027318,0.16245401,-0.14324035,0.08208707,0.32881078,-0.008955914,0.098420136,0.042264655,-0.17937514,-0.3849537,0.1524318,0.11191457,0.39635003,0.23226605,-0.29429874,-0.11340081,-0.34922257,0.1993331,0.5058303,0.018935308,0.18123339,-0.1956587,0.008823497,-0.17646274,0.51492554,0.19582415,-0.027192287,0.087162584,0.03840014,0.3071218,-0.018421046,-0.098689415,-0.027113747,0.056188855,-0.4298609,-0.24935858,-0.067677885,-0.4152442,-0.19273117,0.2198459,-0.8738539,0.13962622,-0.021873059,-0.29081556,-0.29627416,-0.024829786,-0.3304167,-0.19350205,0.34026155,0.12964638,0.47059146,-0.041784413,-0.08830312,0.2942437,-0.028887505,0.18245178,-0.0045005493,0.33323526,-0.35477167,0.39307076,0.13965474,0.16684198,-0.14017414,0.25363022,-0.027311208,0.08981572,-0.08752182,-0.25364447,-0.04307372,-0.2568555,0.34352058,-0.0937337,-0.21995616,0.36795014,-0.38978457,0.038606916,-0.3954779,0.24068283,-0.3915803,0.073119886,0.16704138,0.029399166,-0.18219118,0.031091273,0.31050748,-0.52858984,-0.039871607,0.5710782,0.2898664,-0.48605064,-0.165587,-0.1347675,-0.13951467,0,0,0,Peripheral,0.011139660275997226
22,1,0.002506265664160401,0.0,0.1857129960407021,0.0018283640519732834,0.0,1,0.0,0.0,1.0,2,0.0,0,-0.7291066625123621,7,5,2.142857142857143,0,2,1,4,0.56455886,0.20062682,0.32923517,0.22933798,0.592723,-0.21933064,-0.4515064,-0.3802316,-0.020243853,0.018865475,0.023020737,-0.13311769,0.22320184,-0.015361917,0.59090674,0.19753206,-0.21305911,0.20868038,0.05112376,0.43211064,0.40846393,-0.4940781,-0.01081138,-0.41313228,0.042172246,-0.1502778,0.048776884,-0.16802335,0.06980886,0.05790264,-0.024381295,-0.19464456,-0.20067774,0.055546902,0.09437884,0.3433312,0.27091482,0.46689588,0.09428175,0.20330836,-0.22979444,0.24718529,-0.42652795,-0.22464277,0.095065884,0.3231228,-0.07802934,0.25161636,0.35422418,0.22164774,-0.35608748,-0.15935758,0.072137356,-0.18889181,0.15175016,0.035329655,-0.17592204,-0.32780248,-0.46683508,0.22228481,-0.35231012,0.14852646,0.38681653,0.394129,-0.15837486,0.22307295,0.30187747,0.12819111,-0.26998702,-0.09551319,0.10137375,-0.3520504,-0.28400418,0.21919137,0.16955358,-0.15848154,0.11358473,-0.26784745,0.4286022,-0.039534178,-0.12349039,-0.1344631,0.2073733,0.025114624,-0.27251038,0.10525751,-0.078331284,0.12960628,0.21147496,-0.09541852,-0.037345473,0.07526631,-0.5462501,-0.08505083,0.025897078,0.3724986,-0.2881754,0.013548489,-0.14248148,-0.32367176,-0.15429099,0.26298255,0.03195043,-0.12725717,0.029337555,-0.44791505,0.55592686,-0.12526745,0.24109362,-0.42188942,0.15870945,0.3087881,-0.29513264,-0.4838503,-0.14178182,-0.40434578,-0.021953225,-0.071170025,0.16729341,-0.119622685,-0.2912444,-0.42331827,0.31859037,0.35372925,-0.42077005,-0.10690664,0.07484429,-0.005587987,1,1,0,Peripheral,0.017785882280584076
