incident_id,person_id,date,crime_type,modus_operandi,severity,location,persons_involved,description
816,68,2021-11-21,Robbery,Peripheral,Medium,City_2,68;358;106;378;112,Robbery operation led by Peripheral
817,305,2024-08-18,Extortion,Broker,Severe,City_9,305;168;291;127,Extortion operation led by Broker
818,339,2020-06-09,Collection,Peripheral,Low,City_7,339;133;135;335;215,Collection operation led by Peripheral
819,69,2024-12-13,Strategic Planning,Coordinator,Severe,City_10,69;367;61;245;378,Strategic Planning operation led by Coordinator
820,390,2023-02-17,Document Forgery,Enabler,Severe,City_6,390;155;127,Document Forgery operation led by Enabler
821,269,2020-03-06,Robbery,Peripheral,High,City_1,269;334;353;18,Robbery operation led by Peripheral
822,166,2024-10-08,Document Forgery,Enabler,Low,City_2,166;23;42;274,Document Forgery operation led by Enabler
823,346,2022-04-07,Coordination,Broker,Medium,City_6,346;32;326;286,Coordination operation led by Broker
824,358,2021-02-04,Logistics,Enabler,Medium,City_1,358;375;352,Logistics operation led by Enabler
825,360,2023-10-30,Collection,Peripheral,Low,City_9,360;286;67;20;8,Collection operation led by Peripheral
826,106,2024-01-22,Intimidation,Peripheral,Medium,City_2,106;44;92;365;40,Intimidation operation led by Peripheral
827,220,2023-03-15,Logistics,Enabler,Low,City_5,220;287,Logistics operation led by Enabler
828,290,2024-03-11,Money Laundering,Coordinator,High,City_9,290;307,Money Laundering operation led by Coordinator
829,180,2022-11-26,Resource Distribution,Broker,High,City_6,180;36;248;273;319,Resource Distribution operation led by Broker
830,44,2021-10-25,Weapons Supply,Enabler,High,City_2,44;329;84,Weapons Supply operation led by Enabler
831,178,2022-07-17,Intimidation,Peripheral,Severe,City_10,178;199;54;219;237,Intimidation operation led by Peripheral
832,267,2023-12-31,Corruption,Coordinator,High,City_1,267;253;97;65;110,Corruption operation led by Coordinator
833,56,2021-07-14,Robbery,Peripheral,High,City_5,56;154;177,Robbery operation led by Peripheral
834,179,2022-09-17,Logistics,Enabler,High,City_4,179;354;99,Logistics operation led by Enabler
835,79,2023-07-02,Weapons Supply,Enabler,Severe,City_9,79;296;19;42,Weapons Supply operation led by Enabler
836,335,2021-04-03,Arson,Peripheral,Medium,City_4,335;245;198;375,Arson operation led by Peripheral
837,66,2023-03-17,Corruption,Coordinator,High,City_1,66;93,Corruption operation led by Coordinator
838,101,2022-08-05,Drug Trafficking,Enabler,Medium,City_9,101;169;147,Drug Trafficking operation led by Enabler
839,12,2021-08-30,Resource Distribution,Broker,Low,City_3,12;230;362;377;312,Resource Distribution operation led by Broker
840,37,2024-09-15,Logistics,Enabler,High,City_1,37;180;361;230,Logistics operation led by Enabler
841,51,2021-07-20,Arson,Peripheral,High,City_1,51;209;74;204;258,Arson operation led by Peripheral
842,193,2020-10-15,Weapons Supply,Enabler,High,City_5,193;208;52;210,Weapons Supply operation led by Enabler
843,176,2022-10-13,Coordination,Broker,Medium,City_8,176;172,Coordination operation led by Broker
844,351,2021-05-06,Illegal Contracts,Broker,Low,City_9,351;96;352,Illegal Contracts operation led by Broker
845,350,2022-06-22,Collection,Peripheral,Low,City_10,350;82;174;236;373,Collection operation led by Peripheral
846,85,2021-02-28,Strategic Planning,Coordinator,High,City_2,85;41,Strategic Planning operation led by Coordinator
847,248,2020-02-07,Money Laundering,Coordinator,Medium,City_9,248;41,Money Laundering operation led by Coordinator
848,46,2021-01-18,Drug Trafficking,Enabler,Low,City_8,46;243;219;391,Drug Trafficking operation led by Enabler
849,9,2020-11-25,Illegal Contracts,Broker,High,City_4,9;52;151;3;177,Illegal Contracts operation led by Broker
850,379,2023-12-21,Corruption,Coordinator,Medium,City_6,379;44;307,Corruption operation led by Coordinator
851,3,2022-02-06,Corruption,Coordinator,Severe,City_5,3;84;52,Corruption operation led by Coordinator
852,158,2022-01-21,Territory Control,Coordinator,High,City_5,158;245;378;153,Territory Control operation led by Coordinator
853,9,2022-05-12,Extortion,Broker,Medium,City_1,9;296;50;277,Extortion operation led by Broker
854,248,2024-03-26,Corruption,Coordinator,High,City_10,248;176;296;69;64,Corruption operation led by Coordinator
855,180,2023-09-27,Illegal Contracts,Broker,High,City_5,180;320;292,Illegal Contracts operation led by Broker
856,258,2020-06-17,Logistics,Enabler,Low,City_1,258;82;110;282,Logistics operation led by Enabler
857,81,2024-11-06,Territory Control,Coordinator,Severe,City_1,81;217,Territory Control operation led by Coordinator
858,3,2022-10-25,Strategic Planning,Coordinator,Severe,City_6,3;66,Strategic Planning operation led by Coordinator
859,65,2024-02-12,Illegal Contracts,Broker,Low,City_4,65;292,Illegal Contracts operation led by Broker
860,281,2022-11-14,Collection,Peripheral,Low,City_10,281;228;96;243,Collection operation led by Peripheral
861,183,2020-04-22,Robbery,Peripheral,Low,City_5,183;281,Robbery operation led by Peripheral
862,312,2021-02-20,Robbery,Peripheral,Severe,City_1,312;250,Robbery operation led by Peripheral
863,135,2020-07-29,Weapons Supply,Enabler,Low,City_5,135;148,Weapons Supply operation led by Enabler
864,153,2020-01-26,Extortion,Broker,Medium,City_4,153;223;84,Extortion operation led by Broker
865,152,2024-12-08,Strategic Planning,Coordinator,Severe,City_2,152;242;294;207;69,Strategic Planning operation led by Coordinator
866,117,2020-09-08,Drug Trafficking,Enabler,Low,City_9,117;118;364;252,Drug Trafficking operation led by Enabler
867,37,2021-06-05,Weapons Supply,Enabler,Medium,City_4,37;68;298,Weapons Supply operation led by Enabler
868,273,2024-11-28,Drug Trafficking,Enabler,Medium,City_9,273;305,Drug Trafficking operation led by Enabler
869,182,2022-04-15,Logistics,Enabler,High,City_5,182;128,Logistics operation led by Enabler
870,116,2024-01-01,Strategic Planning,Coordinator,Severe,City_9,116;294;144,Strategic Planning operation led by Coordinator
871,333,2020-09-28,Document Forgery,Enabler,Medium,City_7,333;20,Document Forgery operation led by Enabler
872,134,2024-02-25,Collection,Peripheral,Medium,City_8,134;212,Collection operation led by Peripheral
873,73,2020-09-02,Money Laundering,Coordinator,Severe,City_5,73;83;389;44;396,Money Laundering operation led by Coordinator
874,310,2023-04-11,Collection,Peripheral,High,City_6,310;222,Collection operation led by Peripheral
875,336,2022-11-15,Collection,Peripheral,High,City_6,336;354;309;371;358,Collection operation led by Peripheral
876,123,2024-11-05,Document Forgery,Enabler,High,City_4,123;54;283;388;70,Document Forgery operation led by Enabler
877,144,2024-06-11,Weapons Supply,Enabler,Medium,City_10,144;32,Weapons Supply operation led by Enabler
878,127,2021-04-27,Arson,Peripheral,Medium,City_5,127;262;213;195,Arson operation led by Peripheral
879,276,2024-03-17,Arson,Peripheral,Low,City_10,276;26;89,Arson operation led by Peripheral
880,30,2024-08-02,Coordination,Broker,Medium,City_4,30;229,Coordination operation led by Broker
881,64,2022-12-12,Resource Distribution,Broker,Medium,City_3,64;96;361,Resource Distribution operation led by Broker
882,26,2021-02-02,Robbery,Peripheral,Low,City_8,26;271,Robbery operation led by Peripheral
883,28,2023-05-31,Collection,Peripheral,Low,City_1,28;254;355,Collection operation led by Peripheral
884,365,2021-02-23,Weapons Supply,Enabler,Low,City_1,365;67,Weapons Supply operation led by Enabler
885,213,2024-06-26,Weapons Supply,Enabler,Low,City_2,213;123,Weapons Supply operation led by Enabler
886,346,2024-10-20,Coordination,Broker,Severe,City_7,346;14;25;65;93,Coordination operation led by Broker
887,186,2022-10-12,Weapons Supply,Enabler,Medium,City_2,186;18,Weapons Supply operation led by Enabler
888,151,2023-12-09,Extortion,Broker,Low,City_1,151;296;254;162,Extortion operation led by Broker
889,224,2021-05-29,Money Laundering,Coordinator,Low,City_2,224;117;399,Money Laundering operation led by Coordinator
890,69,2024-12-29,Territory Control,Coordinator,High,City_2,69;73,Territory Control operation led by Coordinator
891,233,2023-11-19,Corruption,Coordinator,High,City_1,233;333;33;378,Corruption operation led by Coordinator
892,73,2023-03-25,Money Laundering,Coordinator,High,City_9,73;234;100;185;224,Money Laundering operation led by Coordinator
893,61,2022-03-01,Corruption,Coordinator,Medium,City_5,61;252;44;367,Corruption operation led by Coordinator
894,192,2021-10-25,Arson,Peripheral,Low,City_7,192;57;236,Arson operation led by Peripheral
895,295,2021-08-27,Drug Trafficking,Enabler,Low,City_1,295;330;58;175,Drug Trafficking operation led by Enabler
896,379,2022-01-22,Territory Control,Coordinator,Severe,City_1,379;86;83;217,Territory Control operation led by Coordinator
897,384,2020-03-12,Intimidation,Peripheral,Medium,City_6,384;388;107;62;227,Intimidation operation led by Peripheral
898,298,2022-08-10,Illegal Contracts,Broker,Low,City_8,298;223;318,Illegal Contracts operation led by Broker
899,3,2020-07-01,Corruption,Coordinator,Severe,City_2,3;59;298,Corruption operation led by Coordinator
900,309,2023-04-05,Logistics,Enabler,Low,City_5,309;388,Logistics operation led by Enabler
901,176,2022-11-04,Coordination,Broker,Severe,City_8,176;372;183,Coordination operation led by Broker
902,169,2020-01-09,Resource Distribution,Broker,Severe,City_5,169;224;8;273;303,Resource Distribution operation led by Broker
903,240,2022-04-03,Arson,Peripheral,High,City_3,240;79;167;280,Arson operation led by Peripheral
904,348,2020-07-14,Territory Control,Coordinator,High,City_5,348;358,Territory Control operation led by Coordinator
905,56,2022-12-06,Robbery,Peripheral,Severe,City_5,56;247;223;179;137,Robbery operation led by Peripheral
906,100,2021-09-13,Extortion,Broker,Low,City_7,100;380;111,Extortion operation led by Broker
907,211,2020-03-23,Resource Distribution,Broker,Severe,City_10,211;270;308;266;16,Resource Distribution operation led by Broker
908,365,2023-05-13,Document Forgery,Enabler,Medium,City_10,365;35;173;296;60,Document Forgery operation led by Enabler
909,123,2021-05-16,Document Forgery,Enabler,Severe,City_1,123;352;219;186;82,Document Forgery operation led by Enabler
910,282,2022-08-25,Robbery,Peripheral,Severe,City_5,282;25;345;387,Robbery operation led by Peripheral
911,287,2024-08-26,Weapons Supply,Enabler,Severe,City_4,287;135;354,Weapons Supply operation led by Enabler
912,41,2020-09-12,Extortion,Broker,Medium,City_1,41;117;241;351,Extortion operation led by Broker
913,185,2020-06-21,Extortion,Broker,Severe,City_2,185;396,Extortion operation led by Broker
914,295,2023-07-26,Logistics,Enabler,Medium,City_5,295;144,Logistics operation led by Enabler
915,7,2022-09-06,Collection,Peripheral,Low,City_1,7;247,Collection operation led by Peripheral
916,112,2023-10-25,Drug Trafficking,Enabler,Severe,City_6,112;19;266,Drug Trafficking operation led by Enabler
917,49,2024-06-27,Arson,Peripheral,Low,City_5,49;200;4;18;339,Arson operation led by Peripheral
918,33,2023-12-21,Resource Distribution,Broker,High,City_1,33;48;20;83,Resource Distribution operation led by Broker
919,18,2024-03-13,Robbery,Peripheral,High,City_7,18;317;56;394,Robbery operation led by Peripheral
920,108,2024-12-20,Drug Trafficking,Enabler,Low,City_10,108;84,Drug Trafficking operation led by Enabler
921,347,2022-07-08,Logistics,Enabler,Low,City_9,347;382,Logistics operation led by Enabler
922,209,2021-04-15,Document Forgery,Enabler,Medium,City_4,209;26;119,Document Forgery operation led by Enabler
923,189,2022-07-03,Corruption,Coordinator,Severe,City_4,189;280;131;152,Corruption operation led by Coordinator
924,233,2022-12-16,Corruption,Coordinator,Severe,City_8,233;347;213;73;66,Corruption operation led by Coordinator
925,348,2024-05-20,Corruption,Coordinator,Medium,City_10,348;132;351;265;2,Corruption operation led by Coordinator
926,146,2023-05-03,Weapons Supply,Enabler,Medium,City_4,146;397;235,Weapons Supply operation led by Enabler
927,227,2020-09-16,Arson,Peripheral,High,City_2,227;20,Arson operation led by Peripheral
928,35,2020-11-11,Robbery,Peripheral,Medium,City_2,35;223;128;70,Robbery operation led by Peripheral
929,238,2022-12-01,Robbery,Peripheral,Low,City_3,238;42;88;283,Robbery operation led by Peripheral
930,44,2024-01-18,Drug Trafficking,Enabler,Medium,City_7,44;180;74;67,Drug Trafficking operation led by Enabler
931,290,2021-11-12,Territory Control,Coordinator,Low,City_10,290;184;69;347;162,Territory Control operation led by Coordinator
932,31,2020-01-31,Coordination,Broker,Low,City_4,31;56;384;162;171,Coordination operation led by Broker
933,36,2020-01-20,Logistics,Enabler,Low,City_6,36;143;104,Logistics operation led by Enabler
934,3,2021-08-09,Territory Control,Coordinator,Severe,City_10,3;381;186;358;273,Territory Control operation led by Coordinator
935,300,2023-08-17,Resource Distribution,Broker,Low,City_6,300;67;335;205,Resource Distribution operation led by Broker
936,362,2023-05-14,Strategic Planning,Coordinator,High,City_10,362;14;219;36,Strategic Planning operation led by Coordinator
937,381,2020-12-03,Document Forgery,Enabler,Medium,City_9,381;210;72,Document Forgery operation led by Enabler
938,44,2023-12-08,Drug Trafficking,Enabler,Severe,City_5,44;325,Drug Trafficking operation led by Enabler
939,255,2021-05-30,Arson,Peripheral,Medium,City_3,255;165,Arson operation led by Peripheral
940,75,2021-11-01,Robbery,Peripheral,Low,City_10,75;345;258,Robbery operation led by Peripheral
941,89,2020-03-29,Robbery,Peripheral,Low,City_5,89;323;134;292,Robbery operation led by Peripheral
942,340,2023-08-12,Collection,Peripheral,Medium,City_10,340;249;216;123;160,Collection operation led by Peripheral
943,226,2020-04-05,Collection,Peripheral,Low,City_3,226;365;315,Collection operation led by Peripheral
944,17,2023-12-13,Intimidation,Peripheral,Low,City_1,17;25;214,Intimidation operation led by Peripheral
945,211,2024-01-13,Extortion,Broker,Medium,City_9,211;265,Extortion operation led by Broker
946,172,2021-12-14,Intimidation,Peripheral,Medium,City_8,172;120,Intimidation operation led by Peripheral
947,174,2020-09-19,Arson,Peripheral,Severe,City_8,174;299;282,Arson operation led by Peripheral
948,177,2022-05-07,Robbery,Peripheral,Severe,City_6,177;316,Robbery operation led by Peripheral
949,150,2024-02-16,Arson,Peripheral,Medium,City_7,150;395;82;388,Arson operation led by Peripheral
950,391,2021-12-11,Extortion,Broker,Low,City_9,391;157;6;197,Extortion operation led by Broker
951,242,2020-01-01,Extortion,Broker,High,City_3,242;315;303,Extortion operation led by Broker
952,314,2020-01-04,Document Forgery,Enabler,Medium,City_4,314;323;251,Document Forgery operation led by Enabler
953,139,2022-02-20,Coordination,Broker,Low,City_10,139;357;170;4,Coordination operation led by Broker
954,146,2024-02-15,Weapons Supply,Enabler,Severe,City_7,146;203;201;38;160,Weapons Supply operation led by Enabler
955,364,2021-03-13,Drug Trafficking,Enabler,Medium,City_6,364;265;350;165,Drug Trafficking operation led by Enabler
956,240,2021-11-18,Collection,Peripheral,High,City_10,240;82,Collection operation led by Peripheral
957,183,2021-05-11,Intimidation,Peripheral,Severe,City_3,183;314;38,Intimidation operation led by Peripheral
958,80,2020-09-12,Document Forgery,Enabler,High,City_10,80;200;261;90;349,Document Forgery operation led by Enabler
959,280,2023-05-09,Drug Trafficking,Enabler,Low,City_9,280;49;254;367,Drug Trafficking operation led by Enabler
960,259,2021-12-07,Arson,Peripheral,Medium,City_2,259;291;102;16,Arson operation led by Peripheral
961,144,2023-02-02,Document Forgery,Enabler,Low,City_5,144;49;340;332,Document Forgery operation led by Enabler
962,1,2023-07-22,Illegal Contracts,Broker,High,City_4,1;181;287;190;299,Illegal Contracts operation led by Broker
963,39,2023-01-15,Robbery,Peripheral,High,City_5,39;112;80,Robbery operation led by Peripheral
964,44,2024-06-14,Document Forgery,Enabler,Low,City_3,44;349;59,Document Forgery operation led by Enabler
965,307,2020-03-19,Money Laundering,Coordinator,High,City_3,307;19;2;378;81,Money Laundering operation led by Coordinator
966,229,2022-05-12,Arson,Peripheral,Low,City_3,229;82,Arson operation led by Peripheral
967,193,2024-02-23,Logistics,Enabler,Medium,City_7,193;65;396;252,Logistics operation led by Enabler
968,82,2021-02-23,Document Forgery,Enabler,Severe,City_5,82;101;90;35,Document Forgery operation led by Enabler
969,248,2023-04-08,Money Laundering,Coordinator,Severe,City_2,248;247;1,Money Laundering operation led by Coordinator
970,276,2020-09-29,Arson,Peripheral,Medium,City_9,276;121;113;356;352,Arson operation led by Peripheral
971,137,2024-04-28,Robbery,Peripheral,High,City_8,137;332;388,Robbery operation led by Peripheral
972,12,2022-04-17,Extortion,Broker,Severe,City_4,12;141,Extortion operation led by Broker
973,277,2022-01-10,Intimidation,Peripheral,Medium,City_1,277;121;60;206;334,Intimidation operation led by Peripheral
974,11,2021-10-06,Intimidation,Peripheral,High,City_10,11;316,Intimidation operation led by Peripheral
975,312,2021-03-10,Collection,Peripheral,Low,City_9,312;164;383,Collection operation led by Peripheral
976,188,2020-10-20,Money Laundering,Coordinator,High,City_2,188;77;313,Money Laundering operation led by Coordinator
977,380,2023-03-10,Weapons Supply,Enabler,Low,City_8,380;226;282;183,Weapons Supply operation led by Enabler
978,305,2022-01-29,Illegal Contracts,Broker,High,City_9,305;352;310,Illegal Contracts operation led by Broker
979,36,2020-09-27,Drug Trafficking,Enabler,Severe,City_7,36;147;369;276,Drug Trafficking operation led by Enabler
980,342,2024-09-25,Robbery,Peripheral,Medium,City_1,342;343;26,Robbery operation led by Peripheral
981,224,2021-06-14,Territory Control,Coordinator,High,City_9,224;298;186;249,Territory Control operation led by Coordinator
982,31,2021-01-15,Extortion,Broker,High,City_2,31;189;37,Extortion operation led by Broker
983,297,2024-07-01,Arson,Peripheral,Medium,City_5,297;355;260;24;92,Arson operation led by Peripheral
984,335,2020-04-19,Arson,Peripheral,Low,City_6,335;302;76;62,Arson operation led by Peripheral
985,169,2020-03-09,Coordination,Broker,Medium,City_7,169;234;87;281;344,Coordination operation led by Broker
986,158,2021-06-09,Territory Control,Coordinator,High,City_10,158;351;191,Territory Control operation led by Coordinator
987,384,2022-07-13,Robbery,Peripheral,Medium,City_5,384;245;308;124;353,Robbery operation led by Peripheral
988,20,2021-06-22,Logistics,Enabler,Severe,City_7,20;67;119;98,Logistics operation led by Enabler
989,136,2024-07-21,Document Forgery,Enabler,High,City_3,136;88;151;37,Document Forgery operation led by Enabler
990,377,2023-12-01,Document Forgery,Enabler,Medium,City_9,377;255;125;168;111,Document Forgery operation led by Enabler
991,96,2020-06-14,Collection,Peripheral,Severe,City_4,96;143;277,Collection operation led by Peripheral
992,248,2021-06-05,Territory Control,Coordinator,Medium,City_2,248;46;300;44;365,Territory Control operation led by Coordinator
993,374,2024-02-09,Territory Control,Coordinator,Medium,City_10,374;298;2;368,Territory Control operation led by Coordinator
994,334,2021-10-08,Weapons Supply,Enabler,High,City_8,334;314;172,Weapons Supply operation led by Enabler
995,290,2021-09-22,Territory Control,Coordinator,Severe,City_6,290;195,Territory Control operation led by Coordinator
996,5,2024-09-13,Intimidation,Peripheral,Low,City_2,5;134,Intimidation operation led by Peripheral
997,145,2023-07-09,Arson,Peripheral,Low,City_2,145;79;368,Arson operation led by Peripheral
998,95,2023-07-27,Intimidation,Peripheral,Low,City_8,95;283;16,Intimidation operation led by Peripheral
999,253,2023-12-29,Strategic Planning,Coordinator,Severe,City_10,253;123;319;110;263,Strategic Planning operation led by Coordinator
1000,186,2020-10-07,Drug Trafficking,Enabler,Medium,City_4,186;175,Drug Trafficking operation led by Enabler
1001,273,2023-08-20,Drug Trafficking,Enabler,Medium,City_6,273;336,Drug Trafficking operation led by Enabler
1002,170,2024-01-12,Robbery,Peripheral,Low,City_7,170;326;23;338;297,Robbery operation led by Peripheral
1003,193,2022-10-26,Weapons Supply,Enabler,Severe,City_2,193;295;252;41,Weapons Supply operation led by Enabler
1004,171,2024-12-01,Intimidation,Peripheral,Low,City_5,171;247;190;269;394,Intimidation operation led by Peripheral
1005,94,2022-05-25,Intimidation,Peripheral,Medium,City_8,94;124;287;373;170,Intimidation operation led by Peripheral
1006,197,2020-07-28,Extortion,Broker,High,City_2,197;52;104;185,Extortion operation led by Broker
1007,252,2022-09-25,Extortion,Broker,High,City_7,252;64;389;18,Extortion operation led by Broker
1008,156,2022-03-08,Extortion,Broker,Severe,City_3,156;75;0;171,Extortion operation led by Broker
1009,327,2024-06-18,Coordination,Broker,Medium,City_2,327;268;101;6,Coordination operation led by Broker
1010,217,2022-02-25,Weapons Supply,Enabler,Low,City_10,217;365;209;114,Weapons Supply operation led by Enabler
1011,241,2023-03-05,Arson,Peripheral,Low,City_2,241;106;333,Arson operation led by Peripheral
1012,175,2022-05-21,Coordination,Broker,Low,City_2,175;253;364,Coordination operation led by Broker
1013,104,2021-03-27,Weapons Supply,Enabler,Medium,City_2,104;151;296;128,Weapons Supply operation led by Enabler
1014,265,2020-09-09,Drug Trafficking,Enabler,Severe,City_9,265;151;393;235;395,Drug Trafficking operation led by Enabler
1015,191,2023-08-24,Drug Trafficking,Enabler,High,City_3,191;284,Drug Trafficking operation led by Enabler
1016,156,2023-07-27,Extortion,Broker,High,City_2,156;372;219,Extortion operation led by Broker
1017,258,2021-07-26,Drug Trafficking,Enabler,High,City_5,258;160,Drug Trafficking operation led by Enabler
1018,139,2020-11-08,Illegal Contracts,Broker,Severe,City_10,139;166,Illegal Contracts operation led by Broker
1019,221,2020-12-11,Resource Distribution,Broker,Severe,City_8,221;219;157,Resource Distribution operation led by Broker
1020,253,2020-11-18,Money Laundering,Coordinator,High,City_8,253;204;298,Money Laundering operation led by Coordinator
1021,247,2023-04-23,Logistics,Enabler,Medium,City_10,247;181,Logistics operation led by Enabler
1022,363,2020-04-15,Document Forgery,Enabler,High,City_1,363;142;273;74,Document Forgery operation led by Enabler
1023,351,2024-01-23,Extortion,Broker,High,City_5,351;283;280;138,Extortion operation led by Broker
1024,374,2021-07-20,Corruption,Coordinator,Severe,City_3,374;362;220;197;239,Corruption operation led by Coordinator
1025,197,2020-12-06,Illegal Contracts,Broker,Low,City_10,197;54,Illegal Contracts operation led by Broker
1026,328,2021-01-10,Coordination,Broker,Severe,City_8,328;23,Coordination operation led by Broker
1027,362,2024-03-17,Territory Control,Coordinator,Severe,City_6,362;86;374,Territory Control operation led by Coordinator
1028,337,2024-04-01,Arson,Peripheral,Low,City_5,337;144,Arson operation led by Peripheral
1029,134,2020-03-01,Arson,Peripheral,Severe,City_5,134;225;103,Arson operation led by Peripheral
1030,374,2024-01-15,Territory Control,Coordinator,High,City_9,374;347,Territory Control operation led by Coordinator
1031,119,2021-10-20,Collection,Peripheral,Severe,City_10,119;254,Collection operation led by Peripheral
1032,116,2024-08-28,Territory Control,Coordinator,High,City_4,116;207,Territory Control operation led by Coordinator
1033,100,2022-06-11,Resource Distribution,Broker,Severe,City_3,100;18,Resource Distribution operation led by Broker
1034,168,2024-12-24,Robbery,Peripheral,Low,City_5,168;199;371;135;243,Robbery operation led by Peripheral
1035,330,2020-09-13,Arson,Peripheral,Medium,City_4,330;371;114,Arson operation led by Peripheral
1036,307,2023-05-12,Strategic Planning,Coordinator,High,City_3,307;79,Strategic Planning operation led by Coordinator
1037,153,2022-06-22,Resource Distribution,Broker,Medium,City_2,153;7;79;184,Resource Distribution operation led by Broker
1038,389,2020-04-23,Territory Control,Coordinator,Severe,City_8,389;362;267;188,Territory Control operation led by Coordinator
1039,189,2022-11-18,Territory Control,Coordinator,Severe,City_10,189;390;132,Territory Control operation led by Coordinator
1040,80,2022-11-12,Logistics,Enabler,High,City_6,80;325;27;372,Logistics operation led by Enabler
1041,313,2020-10-22,Resource Distribution,Broker,High,City_9,313;148,Resource Distribution operation led by Broker
1042,247,2022-07-06,Drug Trafficking,Enabler,Severe,City_5,247;201;130,Drug Trafficking operation led by Enabler
1043,101,2021-12-21,Document Forgery,Enabler,Medium,City_8,101;351;298;349,Document Forgery operation led by Enabler
1044,397,2021-07-20,Robbery,Peripheral,Severe,City_5,397;314;206;208,Robbery operation led by Peripheral
1045,73,2020-07-11,Territory Control,Coordinator,Severe,City_5,73;283;148;313,Territory Control operation led by Coordinator
1046,340,2022-12-16,Arson,Peripheral,High,City_1,340;228,Arson operation led by Peripheral
1047,195,2020-01-19,Document Forgery,Enabler,High,City_7,195;105;292;24,Document Forgery operation led by Enabler
1048,77,2023-05-26,Document Forgery,Enabler,Severe,City_1,77;17;18,Document Forgery operation led by Enabler
1049,123,2023-03-25,Weapons Supply,Enabler,High,City_9,123;258,Weapons Supply operation led by Enabler
1050,179,2021-08-09,Logistics,Enabler,Severe,City_7,179;87;30;95,Logistics operation led by Enabler
1051,50,2021-11-05,Territory Control,Coordinator,Severe,City_6,50;91,Territory Control operation led by Coordinator
1052,37,2023-10-08,Document Forgery,Enabler,High,City_4,37;130;135;100;52,Document Forgery operation led by Enabler
1053,3,2021-04-19,Money Laundering,Coordinator,Low,City_3,3;381;250;1;379,Money Laundering operation led by Coordinator
1054,362,2022-09-14,Corruption,Coordinator,Severe,City_6,362;338;228;294,Corruption operation led by Coordinator
1055,185,2020-02-10,Illegal Contracts,Broker,Medium,City_4,185;335;294,Illegal Contracts operation led by Broker
1056,283,2024-07-16,Logistics,Enabler,Medium,City_3,283;318;191;62,Logistics operation led by Enabler
1057,359,2023-11-26,Resource Distribution,Broker,High,City_8,359;367,Resource Distribution operation led by Broker
1058,369,2021-07-12,Collection,Peripheral,Low,City_3,369;49,Collection operation led by Peripheral
1059,319,2023-03-02,Weapons Supply,Enabler,Medium,City_2,319;177;353;58,Weapons Supply operation led by Enabler
1060,146,2023-01-23,Document Forgery,Enabler,High,City_6,146;308;287,Document Forgery operation led by Enabler
1061,290,2023-11-02,Corruption,Coordinator,Medium,City_1,290;248,Corruption operation led by Coordinator
1062,24,2022-01-04,Arson,Peripheral,High,City_6,24;326;40;395,Arson operation led by Peripheral
1063,59,2021-10-13,Extortion,Broker,Medium,City_10,59;55,Extortion operation led by Broker
1064,226,2022-09-16,Robbery,Peripheral,Medium,City_9,226;274,Robbery operation led by Peripheral
1065,135,2022-07-21,Logistics,Enabler,Low,City_1,135;146;237;141;159,Logistics operation led by Enabler
1066,216,2022-05-07,Robbery,Peripheral,Low,City_6,216;130,Robbery operation led by Peripheral
1067,268,2023-03-20,Collection,Peripheral,Low,City_8,268;79,Collection operation led by Peripheral
1068,224,2022-07-28,Strategic Planning,Coordinator,Severe,City_7,224;328;210;147;346,Strategic Planning operation led by Coordinator
1069,131,2020-04-27,Logistics,Enabler,Medium,City_4,131;23,Logistics operation led by Enabler
1070,310,2023-09-06,Robbery,Peripheral,Low,City_7,310;112;88,Robbery operation led by Peripheral
1071,44,2021-11-23,Document Forgery,Enabler,High,City_2,44;341;169;359,Document Forgery operation led by Enabler
1072,233,2020-02-22,Territory Control,Coordinator,Low,City_6,233;365,Territory Control operation led by Coordinator
1073,39,2022-09-20,Collection,Peripheral,Medium,City_8,39;174;17;74,Collection operation led by Peripheral
1074,63,2021-12-07,Robbery,Peripheral,Low,City_1,63;83;273,Robbery operation led by Peripheral
1075,307,2024-08-05,Territory Control,Coordinator,Low,City_1,307;36,Territory Control operation led by Coordinator
1076,23,2020-03-23,Intimidation,Peripheral,Low,City_6,23;44;393;42;325,Intimidation operation led by Peripheral
1077,395,2020-01-26,Arson,Peripheral,High,City_7,395;322;385;191,Arson operation led by Peripheral
1078,87,2024-11-22,Arson,Peripheral,Low,City_4,87;126;82,Arson operation led by Peripheral
1079,12,2022-06-12,Resource Distribution,Broker,Medium,City_1,12;143;37;209,Resource Distribution operation led by Broker
1080,353,2022-01-15,Document Forgery,Enabler,Low,City_6,353;252,Document Forgery operation led by Enabler
1081,123,2023-07-06,Document Forgery,Enabler,High,City_9,123;375,Document Forgery operation led by Enabler
1082,36,2021-03-21,Logistics,Enabler,Low,City_6,36;318;82,Logistics operation led by Enabler
1083,281,2020-04-13,Arson,Peripheral,High,City_7,281;225;192,Arson operation led by Peripheral
1084,351,2020-10-24,Illegal Contracts,Broker,Severe,City_1,351;152;108;271,Illegal Contracts operation led by Broker
1085,14,2022-01-25,Illegal Contracts,Broker,Low,City_7,14;50;197;92,Illegal Contracts operation led by Broker
1086,234,2022-09-06,Drug Trafficking,Enabler,High,City_3,234;215;303;235;77,Drug Trafficking operation led by Enabler
1087,46,2022-12-24,Document Forgery,Enabler,High,City_5,46;141;64,Document Forgery operation led by Enabler
